what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1292402522578
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1292402522578
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1292402522579
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1292402522580
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1292402522581
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1292402522583
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1292402522583
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1292402522583
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1292402522584
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1292402522585
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1292402522586
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1292402522586
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1292402522587
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1292402522588
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1292402522588
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1292402522591
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1292402522592
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1292402522592
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1292402522593
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1292402522593
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1292402522594
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1292402522595
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1292402522595
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1292402522597
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1292402522597
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1292402522598
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1292402522598
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1292402522599
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1292402522600
started,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1292402522600
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1292402522600
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1292402522601
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1292402522601
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1292402522602
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1292402522603
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1292402522603
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1292402522604
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1292402522604
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1292402522605
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1292402522605
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1292402522606
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1292402522606
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1292402522607
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1292402522608
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1292402522609
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1292402522609
os,sysinfo,,,"win32",1292402522612
arch,sysinfo,,,"x86",1292402522612
ws,sysinfo,,,"win32",1292402522612
locale,sysinfo,,,"fr_FR",1292402522612
processors,sysinfo,,,"2",1292402522612
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1292402522612
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1292402522612
java.specification.name,sysinfo,,,"Java Platform API Specification",1292402522612
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1292402522612
java.specification.version,sysinfo,,,"1.6",1292402522612
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1292402522612
java.version,sysinfo,,,"1.6.0_22",1292402522612
java.vm.info,sysinfo,,,"mixed mode, sharing",1292402522612
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1292402522612
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1292402522612
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1292402522612
java.vm.specification.version,sysinfo,,,"1.0",1292402522612
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1292402522612
java.vm.version,sysinfo,,,"17.1-b03",1292402522612
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292402524406
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292402524424
closed,view,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.internal.introview",1292402524451
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1292402530271
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1292402530307
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292402532032
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402542192
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402545020
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1292402545028
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402547828
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1292402578730
started,bundle,com.android.ide.eclipse.ddms,8.0.0.v201011171904-77661,"com.android.ide.eclipse.ddms",1292402578828
error,log,,,"loadAndParseRClass: failed to find manifest package for project YogSMS",1292402578927
started,bundle,com.android.ide.eclipse.adt,8.0.0.v201011171904-77661,"com.android.ide.eclipse.adt",1292402578931
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1292402578945
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1292402578947
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402579080
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1292402579091
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1292402579108
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1292402579131
started,bundle,org.eclipse.jgit,0.9.3,"org.eclipse.jgit",1292402579830
started,bundle,org.eclipse.egit.core,0.9.3,"org.eclipse.egit.core",1292402579848
started,bundle,org.eclipse.egit.ui,0.9.3,"org.eclipse.egit.ui",1292402579922
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1292402580031
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1292402580796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402590880
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292402610576
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402620728
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1292402623398
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1292402623488
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1292402623674
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1292402623805
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402623956
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402626151
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402634349
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402644615
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402651051
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292402652283
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292403072948
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1292403077321
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292403077627
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292403077736
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1292403077976
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1292403083373
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1292403084282
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1292403088697
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1292403091414
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292403098161
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292403099076
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1292403100197
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1292403100357
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292403103341
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1292403108970
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1292403108991
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1292403109365
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292403110952
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292403122334
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292403128064
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292403140725
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1292403144379
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292403146299
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292403146658
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292403147770
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1292403148352
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1292403148436
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1292403148607
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1292403148669
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1292403149006
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1292403149042
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1292403150138
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1292403150206
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1292403150464
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1292403150476
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1292403150480
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1292403150575
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1292403150637
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1292403150646
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1292403150735
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1292403150785
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1292403150796
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1292403151353
started,bundle,org.eclipse.draw2d,3.5.2.v20091126-1908,"org.eclipse.draw2d",1292403152343
opened,editor,com.android.ide.eclipse.adt,8.0.0.v201011171904-77661,"com.android.ide.eclipse.editors.layout.LayoutEditor",1292403153472
activated,editor,com.android.ide.eclipse.adt,8.0.0.v201011171904-77661,"com.android.ide.eclipse.editors.layout.LayoutEditor",1292403153545
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292403163725
closed,editor,com.android.ide.eclipse.adt,8.0.0.v201011171904-77661,"com.android.ide.eclipse.editors.layout.LayoutEditor",1292403163725
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292403166781
opened,editor,com.android.ide.eclipse.adt,8.0.0.v201011171904-77661,"com.android.ide.eclipse.editors.layout.LayoutEditor",1292403167958
activated,editor,com.android.ide.eclipse.adt,8.0.0.v201011171904-77661,"com.android.ide.eclipse.editors.layout.LayoutEditor",1292403168016
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292403178682
closed,editor,com.android.ide.eclipse.adt,8.0.0.v201011171904-77661,"com.android.ide.eclipse.editors.layout.LayoutEditor",1292403178682
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1292403187435
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1292403189940
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1292403190011
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1292403190081
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292403198191
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1292403198192
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292403203444
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292403230825
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292403235645
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292403501607
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292403504753
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404732589
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404734654
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404737009
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292404741620
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404749796
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1292404765677
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1292404767117
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1292404769420
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1292404771725
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1292404774603
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1292404780701
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404788893
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292404789011
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292404789085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404800001
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404800093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404832122
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404840203
failed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.override.methods",1292404840209
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292404850267
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404860598
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404864204
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404865234
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404877389
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404879347
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404940953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404943717
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404947432
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1292404951580
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1292404953871
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292404959315
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292404962351
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1292404963143
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1292404964059
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.TypeHierarchy",1292404964066
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292404965094
opened,editor,com.android.ide.eclipse.adt,8.0.0.v201011171904-77661,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1292404972244
activated,editor,com.android.ide.eclipse.adt,8.0.0.v201011171904-77661,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1292404972304
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292404986770
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292404988688
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292405117132
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292405118768
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292405118983
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292405125110
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292405131007
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292405135869
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292405136918
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292405137529
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292405140592
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292405142302
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1292405148943
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1292405149020
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292405150921
